0006,00061,SWC003,WC-Water Container 20liter Orange (pcs),pcs,105.00,1,0,,61
0006,00062,SWC005,WC-Water Container 20liter Red (pcs),pcs,105.00,1,0,,62
0006,00063,SWC006,WC-Water Container 20liter Yellow (pcs),pcs,105.00,1,0,,63
0006,00064,SWC101,WC-Water Container 10liter Blue (pcs),pcs,80.00,1,0,,64
0007,00065,SST001,ST-Drinking Greatwall 100g x 50 (Bndl),bndl,740.00,1,0,,65
0007,00066,SST002,ST-Drinking Aloha 70g x 50 (Bndl),bndl,530.00,1,0,,66
0007,00067,SST003,ST-Drinking Aloha 35g x 50 (Bndl),bndl,275.00,1,0,,67
0007,00068,SST004,ST-Drinking Liberty 35g x 50 (Bndl) ,bndl,250.00,1,0,,68
0007,00069,SST005,ST-Drinking Lucky 35g x 50 (Bndl) ,bndl,250.00,1,0,,69
0007,00070,SST006,ST-Drinking Liwanag 35g x 50 (Bndl) ,bndl,250.00,1,0,,70
0007,00071,SST007,ST-Drinking Rivson Dipolog 35g x 50 (Bndl) ,bndl,205.00,1,0,,71
0007,00072,SST008,ST-Drinking 10mm Plain Orange 5kg (Bndl),bndl,600.00,1,0,,72
0007,00073,SST009,ST-Drinking 10mm Plain Green 5kg (Bndl),bndl,600.00,1,0,,73
0007,00074,SST010,ST-Drinking 10mm Plain Yellow 5kg (Bndl),bndl,600.00,1,0,,74
0007,00075,SST011,ST-Drinking Rivson 35g x 50 (Bndl) ,bndl,275.00,1,0,,75
0007,00076,SST012,ST-Drinking Rivson 70g x 50 (Bndl) ,bndl,530.00,1,0,,76
0007,00077,SST013,ST-Drinking Rivson 100g x 50 (Bndl) ,bndl,530.00,1,0,,77
0007,00078,SST101,ST-Hard Straw 5kg Black 5pck (Bndl),bndl,550.00,1,0,,78
0007,00079,SST102,ST-Hard Straw 5kg Red 5pck (Bndl),bndl,550.00,1,0,,79
0007,00080,SST201,ST-Sago Straw 9inch 100s Black 30pck (Bndl),bndl,1500.00,1,0,,80
0007,00081,SST202,ST-Sago Straw 9inch 100s Blue 30pck (Bndl),bndl,1500.00,1,0,,81
0007,00082,SST203,ST-Sago Straw 9inch 100s Green 30pck (Bndl),bndl,1500.00,1,0,,82
0007,00083,SST204,ST-Sago Straw 9inch 100s Pink 30pck (Bndl),bndl,1500.00,1,0,,83
0007,00084,SST207,ST-Sago Straw 9inch 5pck Black (Bndl),bndl,600.00,1,0,,84
0007,00085,SST301,ST-Drinking Greatwall Stripe 100g x 50 (Bndl) ,bndl,740.00,1,0,,85
0007,00086,SST302,ST-Drinking Aloha Stripe 70g x 50 (Bndl) ,bndl,530.00,1,0,,86
0007,00087,SST303,ST-Drinking Aloha Stripe 35g x 50 (Bndl) ,bndl,275.00,1,0,,87
0007,00088,SST304,ST-Drinking 10mm Stripe Red 5kg (Bndl),bndl,560.20,1,0,,88
0007,00089,SST305,ST-Drinking 10mm Stripe Yellow 5kg (Bndl),bndl,560.20,1,0,,89
0007,00090,SST306,ST-Drinking 10mm Stripe Orange 5kg (Bndl),bndl,560.20,1,0,,90
0007,00091,SST307,ST-Drinking 10mm Stripe Green 5kg (Bndl),bndl,560.20,1,0,,91
0007,00092,SST308,ST-Drinking 10mm Stripe Blue 5kg (Bndl),bndl,560.20,1,0,,92
0007,00093,SST309,ST-Drinking 10mm Stripe White 5kg (Bndl),bndl,560.20,1,0,,93
0008,00094,SAC002,SAC-Container Cap Inner White (Pcs),bndl,3.00,1,0,,94
0008,00095,SAC003,SAC-Container Cap Outer (Pcs),bndl,3.00,1,0,,95
0008,00096,SAC051,SAC-Water Cont. Faucet Plastic (Pcs),bndl,15.00,1,0,,96
0008,00097,SAC052,SAC-Water Cont. Faucet Rotary (Pcs),bndl,15.00,1,0,,97
0008,00098,SAC053,SAC-Water Cont. Cap Inner (Pcs),bndl,3.00,1,0,,98
0008,00099,SAC054,SAC-Water Cont. Cap Outer Big (Pcs),bndl,7.00,1,0,,99
0008,00100,SAC055,SAC-Water Cont. Cap Outer Small (Pcs),bndl,1.50,1,0,,100
0008,00101,SAC101,SAC-Gallon Cap Outer (Pcs),bndl,3.00,1,0,,101
0008,00102,SAC151,SAC-Peanut Jar Packaging 24x36x002 (Pcs),bndl,3.00,1,0,,102
0008,00103,SAC201,SAC-Straw Packaging 25x50x002 (Pcs),bndl,3.00,1,0,,103
0008,00104,SAC251,SAC-PET 5G Cap (Pcs),bndl,3.00,1,0,,104
0009,00105,SPB001,PB-Aloha Mini Assorted 80rm (Bndl),bndl,7000.00,1,0,,105
0009,00106,SPB002,PB- Aloha Mini Transparent 80rm (Bndl),bndl,7000.00,1,0,,106
0009,00107,SPB003,PB- Aloha Mini White 80rm (Bndl),bndl,7000.00,1,0,,107
0009,00108,SPB004,PB- Aloha Tiny Assorted 60rm (Bndl),bndl,7500.00,1,0,,108
0009,00109,SPB005,PB- Aloha Tiny Transparent 60rm (Bndl),bndl,7500.00,1,0,,109
0009,00110,SPB006,PB- Aloha Tiny White 60rm (Bndl),bndl,7500.00,1,0,,110
0009,00111,SPB007,PB- Aloha Medium Assorted 30rm (Bndl),bndl,7200.00,1,0,,111
0009,00112,SPB008,PB- Aloha Medium Transparent 30rm (Bndl),bndl,7200.00,1,0,,112
0009,00113,SPB009,PB- Aloha Medium White 30rm (Bndl),bndl,7200.00,1,0,,113
0009,00114,SPB010,PB- Aloha Large Assorted 20rm (Bndl),bndl,7000.00,1,0,,114
0009,00115,SPB011,PB- Aloha Large Transparent 20rm (Bndl),bndl,7000.00,1,0,,115
0009,00116,SPB012,PB- Aloha Large White 20rm (Bndl),bndl,7000.00,1,0,,116
0009,00117,SPB013,PB- Aloha XL Blue 10rm (Bndl),bndl,6700.00,1,0,,117
0009,00118,SPB015,PB- Aloha Jumbo Blue 5rm (Bndl),bndl,5600.00,1,0,,118
0009,00119,SPB016,PB- Babi's Chocolate Mini White 80rm (Bndl),bndl,7040.00,1,0,,119
0009,00120,SPB017,PB- Babi's Chocolate Tiny White 60rm (Bndl),bndl,6600.00,1,0,,120
0009,00121,SPB018,PB- Babi's Chocolate Medium White 30rm (Bndl),bndl,6840.00,1,0,,121
0009,00122,SPB019,PB- Babi's Chocolate Large White 20rm (Bndl),bndl,6820.00,1,0,,122
0009,00123,SPB020,PB- Babi's Chocolate XL White 10rm (Bndl),bndl,6800.00,1,0,,123
0009,00124,SPB021,PB- Boston Mini Assorted 60rm (Bndl),bndl,4000.00,1,0,,124
0009,00125,SPB022,PB- Boston Mini White 60rm (Bndl),bndl,4000.00,1,0,,125
0009,00126,SPB023,PB- Boston Tiny Assorted 30rm (Bndl),bndl,4350.00,1,0,,126
0009,00127,SPB024,PB- Boston Tiny White 30rm (Bndl),bndl,4350.00,1,0,,127
0009,00128,SPB025,PB- Boston Medium Assorted 17rm (Bndl),bndl,4800.00,1,0,,128
0009,00129,SPB026,PB- Boston Medium White 17rm (Bndl),bndl,4800.00,1,0,,129
0009,00130,SPB027,PB- Boston Large Assorted 12rm (Bndl),bndl,4000.00,1,0,,130
0009,00131,SPB028,PB- Boston Large White 12rm (Bndl),bndl,4000.00,1,0,,131
0009,00132,SPB029,PB- Bucks Mini Red 60rm (Bndl),bndl,5600.00,1,0,,132
0009,00133,SPB030,PB- Bucks Mini Yellow 60rm (Bndl),bndl,5600.00,1,0,,133
0009,00134,SPB031,PB- Bucks Mini Orange 60rm (Bndl),bndl,5600.00,1,0,,134
0009,00135,SPB032,PB- Bucks Mini Green 60rm (Bndl),bndl,5600.00,1,0,,135
0009,00136,SPB033,PB- Bucks Mini Blue 60rm (Bndl),bndl,5600.00,1,0,,136
0009,00137,SPB034,PB-  Bucks Mini Black 60rm (Bndl),bndl,5600.00,1,0,,137
0009,00138,SPB035,PB- Bucks Mini White 60rm (Bndl),bndl,5600.00,1,0,,138
0009,00139,SPB036,PB- Bucks Tiny Red 30rm (Bndl),bndl,4500.00,1,0,,139
0009,00140,SPB037,PB- Bucks Tiny Yellow 30rm (Bndl),bndl,4500.00,1,0,,140
0009,00141,SPB038,PB- Bucks Tiny Orange 30rm (Bndl),bndl,4500.00,1,0,,141
0009,00142,SPB039,PB- Bucks Tiny Green 30rm (Bndl),bndl,4500.00,1,0,,142
0009,00143,SPB040,PB- Bucks Tiny Blue 30rm (Bndl),bndl,4500.00,1,0,,143
0009,00144,SPB041,PB- Bucks Tiny Black 30rm (Bndl),bndl,4500.00,1,0,,144
0009,00145,SPB042,PB- Bucks Tiny White 30rm (Bndl),bndl,4500.00,1,0,,145
0009,00146,SPB043,PB- Bucks Medium Red 17rm (Bndl),bndl,5185.00,1,0,,146
0009,00147,SPB044,PB- Bucks Medium Yellow 17rm (Bndl),bndl,5185.00,1,0,,147
0009,00148,SPB045,PB- Bucks Medium Orange 17rm (Bndl),bndl,5185.00,1,0,,148
0009,00149,SPB046,PB- Bucks Medium Green 17rm (Bndl),bndl,5185.00,1,0,,149
0009,00150,SPB047,PB- Bucks Medium Blue 17rm (Bndl),bndl,5185.00,1,0,,150
0009,00151,SPB048,PB- Bucks Medium Black 17rm (Bndl),bndl,5185.00,1,0,,151
0009,00152,SPB049,PB- Bucks Medium White 17rm (Bndl),bndl,5185.00,1,0,,152
0009,00153,SPB050,PB- Bucks Large Red 12rm (Bndl),bndl,4500.00,1,0,,153
0009,00154,SPB051,PB- Bucks Large Yellow 12rm (Bndl),bndl,4500.00,1,0,,154
0009,00155,SPB052,PB- Bucks Large Orange 12rm (Bndl),bndl,4500.00,1,0,,155
0009,00156,SPB053,PB- Bucks Large Green 12rm (Bndl),bndl,4500.00,1,0,,156
0009,00157,SPB054,PB- Bucks Large Blue 12rm (Bndl),bndl,4500.00,1,0,,157
0009,00158,SPB055,PB- Bucks Large Black 12rm (Bndl),bndl,4500.00,1,0,,158
0009,00159,SPB056,PB- Bucks Large White 12rm (Bndl),bndl,4500.00,1,0,,159
0009,00160,SPB057,PB- Corgi Mini Assorted 60rm (Bndl),bndl,6000.00,1,0,,160
0009,00161,SPB058,PB- Corgi Mini White 60rm (Bndl),bndl,6000.00,1,0,,161
0009,00162,SPB059,PB- Corgi Mini White 60rm (Bndl) (30's),bndl,6000.00,1,0,,162
0009,00163,SPB060,PB- Corgi Tiny Assorted 45rm (Bndl),bndl,5220.00,1,0,,163
0009,00164,SPB061,PB- Corgi Tiny White 45rm (Bndl),bndl,4500.00,1,0,,164
0009,00165,SPB062,PB- Corgi Tiny White 50rm (Bndl) (30's),bndl,5220.00,1,0,,165
0009,00166,SPB063,PB- Corgi Medium Assorted 28rm (Bndl),bndl,7000.00,1,0,,166
0009,00167,SPB064,PB- Corgi Medium White 28rm (Bndl),bndl,6500.00,1,0,,167
0009,00168,SPB065,PB- Corgi Medium White 40rm (Bndl) (30's),bndl,7000.00,1,0,,168
0009,00169,SPB066,PB- Corgi Large Assorted 18rm (Bndl),bndl,5292.00,1,0,,169
0009,00170,SPB067,PB- Corgi Large White 18rm (Bndl),bndl,6800.00,1,0,,170
0009,00171,SPB068,PB- Corgi Large White 30rm (Bndl) (30's),bndl,5292.00,1,0,,171
0009,00172,SPB069,PB- Corgi XL Assorted 10rm (Bndl),bndl,5292.00,1,0,,172
0009,00173,SPB073,PB- Dragon Mini Assorted 60m (Bndl),bndl,4900.00,1,0,,173
0009,00174,SPB074,PB- Dragon Mini White 60rm (Bndl),bndl,4900.00,1,0,,174
0009,00175,SPB075,PB- Dragon Tiny Assorted 45rm (Bndl),bndl,4200.00,1,0,,175
0009,00176,SPB076,PB- Dragon Tiny White 45rm (Bndl),bndl,4200.00,1,0,,176
0009,00177,SPB077,PB- Dragon Medium Assorted 28rm (Bndl),bndl,5700.00,1,0,,177
0009,00178,SPB078,PB- Dragon Medium White 28rm (Bndl),bndl,5700.00,1,0,,178
0009,00179,SPB079,PB- Dragon Large Assorted 18rm (Bndl),bndl,5500.00,1,0,,179
0009,00180,SPB080,PB- Dragon Large White 18rm (Bndl),bndl,5500.00,1,0,,180
0009,00181,SPB083,PB- Gilas Mini Transparent 60rm (Bndl),bndl,4000.00,1,0,,181
0009,00182,SPB086,PB- Gilas Tiny Transparent 50rm (Bndl),bndl,4000.00,1,0,,182
0009,00183,SPB089,PB- Gilas Medium Transparent 40rm (Bndl),bndl,4000.00,1,0,,183
0009,00184,SPB092,PB- Gilas Large Transparent 30rm (Bndl),bndl,4000.00,1,0,,184
0009,00185,SPB093,PB- JCOBrothers Mini 4rm (Bndl),bndl,680.00,1,0,,185
0009,00186,SPB094,PB- JCOBrothers Tiny 4rm (Bndl),bndl,840.00,1,0,,186
0009,00187,SPB095,PB- JCOBrothers Medium 2rm (Bndl),bndl,860.00,1,0,,187
0009,00188,SPB096,PB- JCOBrothers Large 2rm (Bndl),bndl,1440.00,1,0,,188
0009,00189,SPB097,PB- Kobe Mini Assorted 60rm (Bndl),bndl,3600.00,1,0,,189
0009,00190,SPB098,PB- Kobe Mini White 60rm (Bndl),bndl,3600.00,1,0,,190
0009,00191,SPB099,PB- Kobe Mini Transparent 60rm (Bndl),bndl,3200.00,1,0,,191
0009,00192,SPB100,PB- Kobe Tiny Assorted 50rm (Bndl),bndl,4300.00,1,0,,192
0009,00193,SPB101,PB- Kobe Tiny White 50rm (Bndl),bndl,4300.00,1,0,,193
0009,00194,SPB102,PB- Kobe Tiny Transparent 50rm (Bndl),bndl,4300.00,1,0,,194
0009,00195,SPB103,PB- Kobe Medium Assorted 40rm (Bndl),bndl,6300.00,1,0,,195
0009,00196,SPB104,PB- Kobe Medium White 40rm (Bndl),bndl,6300.00,1,0,,196
0009,00197,SPB105,PB- Kobe Medium Transparent 40rm (Bndl),bndl,6300.00,1,0,,197
0009,00198,SPB106,PB- Kobe Large Assorted 30rm (Bndl),bndl,6500.00,1,0,,198
0009,00199,SPB107,PB- Kobe Large White 30rm (Bndl),bndl,6500.00,1,0,,199
0009,00200,SPB108,PB- Kobe Large Transparent 30rm (Bndl),bndl,6500.00,1,0,,200
0009,00201,SPB133,PB- Liberty Mini Assorted 80rm (Bndl),bndl,3400.00,1,0,,201
0009,00202,SPB134,PB- Liberty Mini White 80rm (Bndl),bndl,3400.00,1,0,,202
0009,00203,SPB135,PB- Liberty Tiny Assorted 70rm (Bndl),bndl,3200.00,1,0,,203
0009,00204,SPB136,PB- Liberty Tiny White 70rm (Bndl),bndl,3200.00,1,0,,204
0009,00205,SPB137,PB- Liberty Medium Assorted 40rm (Bndl),bndl,3500.00,1,0,,205
0009,00206,SPB138,PB- Liberty Medium White 40rm (Bndl),bndl,3500.00,1,0,,206
0009,00207,SPB139,PB- Liberty Large Assorted 30rm (Bndl),bndl,4300.00,1,0,,207
0009,00208,SPB140,PB- Liberty Large White 30rm (Bndl),bndl,4300.00,1,0,,208
0009,00209,SPB141,PB- Liwanag Mini Assorted 80rm (Bndl),bndl,3520.00,1,0,,209
0009,00210,SPB142,PB- Liwanag Mini White 80rm (Bndl),bndl,3520.00,1,0,,210
0009,00211,SPB143,PB- Liwanag Tiny Assorted 70rm (Bndl),bndl,3220.00,1,0,,211
0009,00212,SPB144,PB- Liwanag Tiny White 70rm (Bndl),bndl,3220.00,1,0,,212
0009,00213,SPB145,PB- Liwanag Medium Assorted 40rm (Bndl),bndl,3400.00,1,0,,213
0009,00214,SPB146,PB- Liwanag Medium White 40rm (Bndl),bndl,3400.00,1,0,,214
0009,00215,SPB147,PB- Liwanag Large Assorted 30rm (Bndl),bndl,4200.00,1,0,,215
0009,00216,SPB148,PB- Liwanag Large White 30rm (Bndl),bndl,4200.00,1,0,,216
0009,00217,SPB149,PB- Lucky Mini Assorted 80rm (Bndl),bndl,3200.00,1,0,,217
0009,00218,SPB150,PB- Lucky Mini White 80rm (Bndl),bndl,3200.00,1,0,,218
0009,00219,SPB151,PB- Lucky Tiny Assorted 70rm (Bndl),bndl,3200.00,1,0,,219
0009,00220,SPB152,PB- Lucky Tiny White 70rm (Bndl),bndl,3200.00,1,0,,220
0009,00221,SPB153,PB- Lucky Medium Assorted 40rm (Bndl),bndl,3500.00,1,0,,221
0009,00222,SPB154,PB- Lucky Medium White 40rm (Bndl),bndl,3500.00,1,0,,222
0009,00223,SPB155,PB- Lucky Large Assorted 30rm (Bndl),bndl,4300.00,1,0,,223
0009,00224,SPB156,PB- Lucky Large White 30rm (Bndl),bndl,4300.00,1,0,,224
0009,00225,SPB157,PB- Panda Mini Assorted 80rm (Bndl),bndl,3200.00,1,0,,225
0009,00226,SPB158,PB- Panda Mini White 80rm (Bndl),bndl,3200.00,1,0,,226
0009,00227,SPB159,PB- Panda Tiny Assorted 70rm (Bndl),bndl,3200.00,1,0,,227
0009,00228,SPB160,PB- Panda Tiny White 70rm (Bndl),bndl,3200.00,1,0,,228
0009,00229,SPB161,PB- Panda Medium Assorted 40rm (Bndl),bndl,3500.00,1,0,,229
0009,00230,SPB162,PB- Panda Medium White 40rm (Bndl),bndl,3500.00,1,0,,230
0009,00231,SPB163,PB- Panda Large Assorted 30rm (Bndl),bndl,4300.00,1,0,,231
0009,00232,SPB164,PB- Panda Large White 30rm (Bndl),bndl,4300.00,1,0,,232
0009,00233,SPB165,PB-Polar Bear Mini Transparent 40rm (Bndl),bndl,6200.00,1,0,,233
0009,00234,SPB166,PB-Polar Bear Mini White 40rm (Bndl),bndl,6200.00,1,0,,234
0009,00235,SPB167,PB-Polar Bear Mini Assorted 40rm (Bndl),bndl,6200.00,1,0,,235
0009,00236,SPB168,PB-Polar Bear Tiny Transparent 30rm (Bndl),bndl,6900.00,1,0,,236
0009,00237,SPB169,PB-Polar Bear Tiny White 30rm (Bndl),bndl,6900.00,1,0,,237
0009,00238,SPB170,PB-Polar Bear Tiny Assorted 30rm (Bndl),bndl,6900.00,1,0,,238
0009,00239,SPB171,PB-Polar Bear Medium Transparent 15rm (Bndl),bndl,6825.00,1,0,,239
0009,00240,SPB172,PB-Polar Bear Medium White 15rm (Bndl),bndl,6825.00,1,0,,240
0009,00241,SPB173,PB-Polar Bear Medium Assorted 15rm (Bndl),bndl,6825.00,1,0,,241
0009,00242,SPB174,PB-Polar Bear Large Transparent 10rm (Bndl),bndl,6600.00,1,0,,242
